id,alias,name_JP,name,altname_JP,altname,aliasParent,aliasRef,aliasMtp,parentFactor,lvFactor,encFactor,encSlot,mtp,LV,chance,value,cost,geneSlot,sort,target,proc,type,group,category,categorySub,abilityType,tag,thing,eleP,cooldown,charge,radius,max,req,idTrainer,partySkill,tagTrainer,levelBonus_JP,levelBonus,foodEffect,***,langAct,detail_JP,detail,textPhase_JP,textPhase,textExtra_JP,textExtra,textInc_JP,textInc,textDec_JP,textDec,textAlt_JP,textAlt,adjective_JP,adjective
50809,weapon_Holy,唄,Intonation,,,WIL,eleHoly,,5,100,100,,1,12,100,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50909,puddle_Holy,海,Sea,,,WIL,eleHoly,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51009,sword_Holy,剣,Sword,,,WIL,eleHoly,,5,100,100,,1,13,350,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51109,bit_Holy,ビット,Bit,,,WIL,eleHoly,,5,100,100,,1,15,75,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51209,flare_Holy,フレア,Flare,,,WIL,eleHoly,,5,100,100,,1,32,75,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50110,ball_Chaos,渦,Ball,,,MAG,eleChaos,,5,100,100,,1,15,250,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50210,breathe_Chaos,吐息,Breath,,,MAG,eleChaos,,5,100,100,,1,10,250,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50310,bolt_Chaos,光線,Bolt,,,MAG,eleChaos,,5,100,100,,1,5,250,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50410,hand_Chaos,手,Hand,,,MAG,eleChaos,,5,100,100,,1,2,300,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50510,arrow_Chaos,矢,Arrow,,,MAG,eleChaos,,5,100,100,,1,1,750,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50610,funnel_Chaos,具象,Funnel,,,MAG,eleChaos,,5,100,100,,1,15,75,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50710,miasma_Chaos,瘴気,Miasma,,,MAG,eleChaos,,5,100,100,,1,12,200,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50810,weapon_Chaos,唄,Intonation,,,MAG,eleChaos,,5,100,100,,1,12,100,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50910,puddle_Chaos,海,Sea,,,MAG,eleChaos,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51010,sword_Chaos,剣,Sword,,,MAG,eleChaos,,5,100,100,,1,13,350,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51110,bit_Chaos,ビット,Bit,,,MAG,eleChaos,,5,100,100,,1,15,75,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51210,flare_Chaos,フレア,Flare,,,MAG,eleChaos,,5,100,100,,1,32,75,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50111,ball_Magic,渦,Ball,,,MAG,eleMagic,,5,100,100,,1,15,250,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50211,breathe_Magic,吐息,Breath,,,MAG,eleMagic,,5,100,100,,1,10,250,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50311,bolt_Magic,光線,Bolt,,,MAG,eleMagic,,5,100,100,,1,5,250,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50411,hand_Magic,手,Hand,,,MAG,eleMagic,,5,100,100,,1,2,300,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50511,arrow_Magic,矢,Arrow,,,MAG,eleMagic,,5,100,100,,1,1,750,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50611,funnel_Magic,具象,Funnel,,,MAG,eleMagic,,5,100,100,,1,15,75,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50711,miasma_Magic,瘴気,Miasma,,,MAG,eleMagic,,5,100,100,,1,12,200,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50811,weapon_Magic,唄,Intonation,,,MAG,eleMagic,,5,100,100,,1,12,100,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50911,puddle_Magic,海,Sea,,,MAG,eleMagic,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51011,sword_Magic,剣,Sword,,,MAG,eleMagic,,5,100,100,,1,13,350,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51111,bit_Magic,ビット,Bit,,,MAG,eleMagic,,5,100,100,,1,15,75,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51211,flare_Magic,フレア,Flare,,,MAG,eleMagic,,5,100,100,,1,32,75,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50112,ball_Ether,渦,Ball,,,MAG,eleEther,,5,100,100,,1,15,125,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50212,breathe_Ether,吐息,Breath,,,MAG,eleEther,,5,100,100,,1,10,125,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50312,bolt_Ether,光線,Bolt,,,MAG,eleEther,,5,100,100,,1,5,125,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50412,hand_Ether,手,Hand,,,MAG,eleEther,,5,100,100,,1,2,150,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50512,arrow_Ether,矢,Arrow,,,MAG,eleEther,,5,100,100,,1,1,375,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50612,funnel_Ether,具象,Funnel,,,MAG,eleEther,,5,100,100,,1,15,37,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50712,miasma_Ether,瘴気,Miasma,,,MAG,eleEther,,5,100,100,,1,12,100,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50812,weapon_Ether,唄,Intonation,,,MAG,eleEther,,5,100,100,,1,12,50,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50912,puddle_Ether,海,Sea,,,MAG,eleEther,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51012,sword_Ether,剣,Sword,,,MAG,eleEther,,5,100,100,,1,13,175,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51112,bit_Ether,ビット,Bit,,,MAG,eleEther,,5,100,100,,1,15,37,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
51212,flare_Ether,フレア,Flare,,,MAG,eleEther,,5,100,100,,1,32,37,540,10,1,0,Ground,Flare,ActFlare,SPELL,ability,attack,attack,"neg,repeat,domain",,50,0,6,5,0,,,0,,,,,,,,,,,,,,,,,,,,
50113,ball_Acid,渦,Ball,,,MAG,eleAcid,,5,100,100,,1,15,125,450,10,1,0,Self,Ball,ActBall,SPELL,ability,attack,attackArea,"neg,repeat,domain",B,70,0,10,5,0,,,0,,,,,,,詠唱者を中心とした魔法の球を広範囲に召喚する。,"Summon a magical sphere around the caster, covering a wide range.",,,#calcの#eleの渦を招来する,Invoke a #calc #ele sphere,,,,,,,,
50213,breathe_Acid,吐息,Breath,,,MAG,eleAcid,,5,100,100,,1,10,125,330,4,1,0,Ground,Breathe,ActBreathe,ABILITY,ability,attack,attackArea,"neg,domain",B  R,90,0,12,5,0,,,0,,,,,,,対象を中心とした強力な広範囲のブレスを吐く。,Release a powerful breath attack centered on the target.,,,#calcの#eleのブレスを吐く,Release a #calc #ele breath,,,,,,,,
50313,bolt_Acid,光線,Bolt,,,MAG,eleAcid,,5,100,100,,1,5,125,350,7,1,0,Ground,Bolt,ActBolt,SPELL,ability,attack,attackArea,"neg,repeat,domain",B  R,90,0,12,99,0,,,0,,,,,,,対象を魔法の光線で貫く。,Pierce the target with a beam of magical light.,,,#calcの#eleの光線を放つ,Emit a #calc #ele beam,,,,,,,,
50413,hand_Acid,手,Hand,,,MAG,eleAcid,,5,100,100,,1,2,150,240,2,1,0,Neighbor,Hand,ActHand,SPELL,ability,attack,attack,"neg,useHand,repeat,domain",B,125,0,16,5,0,,,0,,,,,,,魔力を詠唱者の手に集中させ触れた対象を傷つける。,Concentrate magical power in the caster's hand to harm any touched target.,,,"#calcの#eleの手で触る,属性による状態異常などを与えやすい","Touch the target with #calc #ele hand,More likely to inflict elemental status effects",,,,,,,,
50513,arrow_Acid,矢,Arrow,,,MAG,eleAcid,,5,100,100,,1,1,375,180,3,1,0,Ground,Arrow,ActArrow,SPELL,ability,attack,attack,"neg,repeat,domain",B,50,0,16,5,0,,,0,,,,,,,鋭い魔法の矢を対象目掛けて放つ。,Release a sharp magical arrow aimed at the target.,,,#calcの#eleの矢を射る,Fire a #calc #ele arrow,,,,,,,,
50613,funnel_Acid,具象,Funnel,,,MAG,eleAcid,,5,100,100,,1,15,37,950,24,1,0,Ground,Funnel,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,意思を持った魔力の塊を具現化する。,Materialize a sentient mass of magical energy.,,,,,,,,,,,,
50713,miasma_Acid,瘴気,Miasma,,,MAG,eleAcid,,5,100,100,,1,12,100,420,10,1,0,Chara,"Debuff,ConMiasma",ActMiasma,SPELL,ability,attack,dot,"neg,domain",B,40,0,10,5,0,,,0,,,,,,,対象の体力を徐々に減少させる瘴気を付与する。,Inflict a miasma that gradually reduces the target's vitality.,,,@ConMiasma,@ConMiasma,,,,,,,,
50813,weapon_Acid,唄,Intonation,,,MAG,eleAcid,,5,100,100,,1,12,50,640,10,1,0,Self,"Buff,ConWeapon",ActWeapon,SPELL,ability,defense,buff,domain,B S,20,0,10,5,0,,,0,,,,,,,詠唱者の武器に魔力を付与する。,"Infuse the singer's weapon with elemental prowess. ",,,"@ConWeapon,耐性ボーナスは魅力に依存する,武器ダメージを属性ダメージに変換,攻撃するか属性ダメージを受けるとターンを消費","@ConWeapon,Resistance bonus scales with Charisma,Converts weapon damage to elemental damage,Attacking or taking elemental damage consumes a turn",,,,,,,,
50913,puddle_Acid,海,Sea,,,MAG,eleAcid,,5,100,100,,1,6,0,500,10,1,0,Ground,Puddle,Spell,SPELL,ability,attack,"ground,0,-100","neg,domain",,100,0,8,5,0,,,0,,,,,,,,,,,,,,,,,,,,
51013,sword_Acid,剣,Sword,,,MAG,eleAcid,,5,100,100,,1,13,175,550,14,1,0,Neighbor,Sword,ActSword,SPELL,ability,attack,attack,"neg,useHand,repeat,domain,noRandomAbility",B,5,0,13,5,0,,,0,,,,,,,対象の耐性を貫く魔法の剣で攻撃する。,Attacks with a magic sword that pierces the target's resistance.,,,"#calcの#eleの幻体の剣で斬る,対象の属性耐性を貫通する,属性による状態異常などを与えにくい,ダメージは長剣スキルにより上昇する","Slash the target with #calc #ele phantasmal sword,Penetrate the target's elemental resistance,Less likely to inflict elemental status effects,Damage increases with Longsword skill",,,,,,,,
51113,bit_Acid,ビット,Bit,,,MAG,eleAcid,,5,100,100,,1,15,37,950,24,1,0,Ground,Bit,ActFunnel,SPELL,ability,util,summon,"neg,keepInvisi,domain",B  R,50,0,6,5,0,,,0,,,,,,,軌道を描く機械の守護者を召喚する。,Materialize an orbital machine guardian.,,,,,,,,,,,,
